,created_at,screen_name,text,converted_time,compound,neg,pos,neu
62,Sun Dec 10 01:49:20 +0000 2017,BBCNews,Two-year degrees to lower tuition fees https://t.co/kGjLlaK81l,2017-12-10 01:49:20+00:00,-0.296,0.268,0.0,0.732
61,Sun Dec 10 02:04:13 +0000 2017,BBCNews,Derek Mackay offers assurances over Scottish budget plans https://t.co/MbxXub5JNM,2017-12-10 02:04:13+00:00,0.34,0.0,0.231,0.769
60,Sun Dec 10 02:28:42 +0000 2017,BBCNews,UK snow: Amber warning predicts snow across UK https://t.co/UiLRG54yyL,2017-12-10 02:28:42+00:00,-0.34,0.231,0.0,0.769
59,Sun Dec 10 03:58:29 +0000 2017,BBCNews,Brexit: MPs call for 'meaningful' Commons vote https://t.co/iVyITDEChG,2017-12-10 03:58:29+00:00,0.0,0.0,0.0,1.0
58,Sun Dec 10 05:09:14 +0000 2017,BBCNews,Johnson to meet Iranian president on second day of talks https://t.co/iHBY3zK4Fo,2017-12-10 05:09:14+00:00,0.0,0.0,0.0,1.0
57,Sun Dec 10 05:40:34 +0000 2017,BBCNews,James DeGale v Caleb Truax: American wins IBF super-middleweight title https://t.co/xn3BehnywW,2017-12-10 05:40:34+00:00,0.5719,0.0,0.291,0.709
56,Sun Dec 10 07:55:22 +0000 2017,BBCNews,Singer Chris Rea collapses on stage https://t.co/AndjT3jF6l,2017-12-10 07:55:22+00:00,-0.296,0.268,0.0,0.732
55,Sun Dec 10 08:04:41 +0000 2017,BBCNews,Teachers call for ban on energy drinks in schools https://t.co/ExfsbxlnCG,2017-12-10 08:04:41+00:00,-0.3612,0.263,0.153,0.584
54,Sun Dec 10 08:30:42 +0000 2017,BBCNews,"Up to 20cm of snow could fall in some parts of the UK. ❄️

The Met Office has issued an amber weather warning… https://t.co/HGXNk0THh5",2017-12-10 08:30:42+00:00,0.0,0.0,0.0,1.0
53,Sun Dec 10 08:51:26 +0000 2017,BBCNews,"RT @BBCWorld: ""This is a planetary crisis... we are ruining the ecosystem of the ocean.""

Seven charts that explain the plastic pollution p…",2017-12-10 08:51:26+00:00,-0.25,0.087,0.0,0.913
52,Sun Dec 10 08:54:08 +0000 2017,BBCNews,"RT @bbc5live: It was the premiere of #StarWars #TheLastJedi in LA overnight.

Showbiz journalist Simon Thompson teases what fans can expect…",2017-12-10 08:54:08+00:00,-0.296,0.099,0.0,0.901
51,Sun Dec 10 09:07:01 +0000 2017,BBCNews,RT @BBCClick: You won't believe your eyes. Watch how visual effects artists brought Paddington to life https://t.co/DeMgQuYLha,2017-12-10 09:07:01+00:00,0.0,0.0,0.0,1.0
50,Sun Dec 10 09:36:22 +0000 2017,BBCNews,RT @MarrShow: .@IanBlackfordMP says both sides in the referendum campaign did not say Britain will be leaving the single market after Brexi…,2017-12-10 09:36:22+00:00,0.0,0.0,0.0,1.0
49,Sun Dec 10 09:36:43 +0000 2017,BBCNews,"""I think that's the right thing"" - shadow Brexit secretary Keir Starmer says UK must stay close to EU's single mark… https://t.co/M6nWudPM7X",2017-12-10 09:36:43+00:00,0.0,0.0,0.0,1.0
48,Sun Dec 10 09:39:07 +0000 2017,BBCNews,RT @MarrShow: SNP want Labour to get behind them and argue to remain in the single market and customs union - @IanBlackfordMP tells #marr h…,2017-12-10 09:39:07+00:00,-0.2732,0.093,0.051,0.856
47,Sun Dec 10 09:40:17 +0000 2017,BBCNews,RT @MarrShow: Hollywood writer &amp; director Aaron Sorkin has described Donald Trump’s decision to recognise Jerusalem as the capital of Israe…,2017-12-10 09:40:17+00:00,0.0,0.0,0.0,1.0
46,Sun Dec 10 09:44:15 +0000 2017,BBCNews,RT @MarrShow: Shadow Brexit Secretary @Keir_Starmer says Labour have been clear that it wants to retain 'benefits' of being inside the sing…,2017-12-10 09:44:15+00:00,0.3818,0.0,0.11,0.89
45,Sun Dec 10 09:45:53 +0000 2017,BBCNews,Jailed Max Clifford has heart attack https://t.co/s6FtJZP3tu,2017-12-10 09:45:53+00:00,-0.743,0.558,0.0,0.442
44,Sun Dec 10 09:49:46 +0000 2017,BBCNews,"RT @ChrisMasonBBC: If you're watching #Marr and want to get to the bottom of sectoral analyses / impact assessments stuff, @bbclaurak offer…",2017-12-10 09:49:46+00:00,0.0772,0.0,0.061,0.939
43,Sun Dec 10 10:01:07 +0000 2017,BBCNews,RT @bbcweather: It's clear to see where the #snow is across the country looking at the latest snow &amp; rain radar. Stav D https://t.co/dz0mtP…,2017-12-10 10:01:07+00:00,0.3818,0.0,0.106,0.894
42,Sun Dec 10 10:10:19 +0000 2017,BBCNews,"""Canada plus, plus, plus"" - Brexit secretary David Davis outlines his vision of the deal he wants with the EU… https://t.co/30pLOWzCCw",2017-12-10 10:10:19+00:00,0.25,0.0,0.095,0.905
41,Sun Dec 10 10:12:58 +0000 2017,BBCNews,"RT @MarrShow: ""No deal means we won't be paying money"" to EU - @DavidDavisMP tells #marr https://t.co/Q2XtRYJz21",2017-12-10 10:12:58+00:00,-0.296,0.128,0.0,0.872
40,Sun Dec 10 10:32:15 +0000 2017,BBCNews,"Brexit: May's EU deal not binding, says David Davis https://t.co/SRJxiZZFPC",2017-12-10 10:32:15+00:00,0.0,0.0,0.0,1.0
39,Sun Dec 10 10:36:00 +0000 2017,BBCNews,"❄️ Heavy snowfall hits parts of the UK ❄️

For the latest updates: https://t.co/9GRCDjdRjr https://t.co/xprhSxmWkk",2017-12-10 10:36:00+00:00,0.0,0.0,0.0,1.0
38,Sun Dec 10 10:36:07 +0000 2017,BBCNews,"RT @BBCSport: The #uksnow has hit sporting events across the country - with football and racing the worst affected. 

Stay up to date: http…",2017-12-10 10:36:07+00:00,-0.6908,0.213,0.0,0.787
37,Sun Dec 10 10:55:17 +0000 2017,BBCNews,"RT @BBCEngland: Heavy snow is causing widespread travel problems, with motorists warned to think carefully before setting out https://t.co/…",2017-12-10 10:55:17+00:00,-0.5106,0.215,0.067,0.717
36,Sun Dec 10 11:29:05 +0000 2017,BBCNews,"RT @daily_politics: ""We were never going to solve this in the first phase"" - admits Northern Ireland Secretary @JBrokenshire on avoiding a…",2017-12-10 11:29:05+00:00,-0.2003,0.165,0.091,0.744
35,Sun Dec 10 11:29:23 +0000 2017,BBCNews,"RT @bbc5live: Children as young as 10 are buying energy drinks, saying they want to ""fit in"" or ""look tough"".

Research by @fuse_online als…",2017-12-10 11:29:23+00:00,0.5994,0.0,0.219,0.781
34,Sun Dec 10 12:17:59 +0000 2017,BBCNews,Lincoln Christmas market cancelled due to snow https://t.co/uyK6s1KUog,2017-12-10 12:17:59+00:00,-0.25,0.222,0.0,0.778
33,Sun Dec 10 12:26:19 +0000 2017,BBCNews,RT @BBCWorld: How long can a BBC reporter stay hidden from CCTV cameras in China? @TheJohnSudworth has been given rare access to put the wo…,2017-12-10 12:26:19+00:00,0.0,0.0,0.0,1.0
32,Sun Dec 10 12:35:53 +0000 2017,BBCNews,"Jailed Max Clifford dies, aged 74 https://t.co/Kh27ZuXUDG",2017-12-10 12:35:53+00:00,-0.4939,0.348,0.0,0.652
31,Sun Dec 10 12:52:01 +0000 2017,BBCNews,"RT @BBC_HaveYourSay: Can you beat these photos of the snow across the UK? Send us your snaps!

❄️⛄️🌨

https://t.co/TizrecpJ7c",2017-12-10 12:52:01+00:00,0.0,0.0,0.0,1.0
30,Sun Dec 10 13:03:49 +0000 2017,BBCNews,"RT @BBCWorld: ""It's actually the stuff of nightmares."" 

The Australian town that's been overwhelmed by an invasion of bats. https://t.co/R…",2017-12-10 13:03:49+00:00,0.0516,0.0,0.059,0.941
29,Sun Dec 10 13:05:37 +0000 2017,BBCNews,"RT @bbcweather: Tonight: A #cold and #frosty night for many with a significant risk of #ice in places that have seen #rain, #sleet &amp; #snow…",2017-12-10 13:05:37+00:00,-0.0772,0.084,0.072,0.843
28,Sun Dec 10 13:20:52 +0000 2017,BBCNews,Grenfell Tower fire: Equality watchdog EHRC to launch inquiry https://t.co/gxxaDvSX8R,2017-12-10 13:20:52+00:00,-0.34,0.211,0.0,0.789
27,Sun Dec 10 13:29:16 +0000 2017,BBCNews,"The UK will not pay any money to the EU if it leaves without a trade deal, according to Brexit Secretary David Davi… https://t.co/FbQlNJH76B",2017-12-10 13:29:16+00:00,0.0762,0.0,0.056,0.944
26,Sun Dec 10 13:49:41 +0000 2017,BBCNews,RT @bbcweather: Latest rain and #uksnow radar. Matt https://t.co/tbCweypX42,2017-12-10 13:49:41+00:00,0.0,0.0,0.0,1.0
25,Sun Dec 10 13:49:56 +0000 2017,BBCNews,RT @bbcweather: Latest official snow depths. Matt https://t.co/wS22lMk5MX,2017-12-10 13:49:56+00:00,0.0,0.0,0.0,1.0
24,Sun Dec 10 14:00:41 +0000 2017,BBCNews,"RT @BBCSport: Full time!

Southampton 1-1 Arsenal.

A late goal by substitute Olivier Giroud earns Arsenal a point.

Manager reaction here:…",2017-12-10 14:00:41+00:00,0.0,0.0,0.0,1.0
23,Sun Dec 10 14:11:03 +0000 2017,BBCNews,RT @danroan: ECB suspends Duckett &amp; gives him final warning https://t.co/4khtWkiMMj,2017-12-10 14:11:03+00:00,-0.34,0.194,0.0,0.806
21,Sun Dec 10 14:19:05 +0000 2017,BBCNews,Ex soldier says Foreign Office 'betrayed' Chennai Six https://t.co/sDwU1eu65r,2017-12-10 14:19:05+00:00,0.0,0.0,0.0,1.0
22,Sun Dec 10 14:19:05 +0000 2017,BBCNews,Ashes: Ben Duckett suspended from playing on England Lions tour https://t.co/c5ELhCYD8L,2017-12-10 14:19:05+00:00,-0.3182,0.223,0.129,0.647
20,Sun Dec 10 14:26:37 +0000 2017,BBCNews,"Scenes of fun and frustration as snow hits parts of the UK ❄️🛷☃️ 

https://t.co/q8TF4YkVXY https://t.co/qZ0aa9ioRW",2017-12-10 14:26:37+00:00,0.0516,0.16,0.17,0.67
19,Sun Dec 10 14:32:56 +0000 2017,BBCNews,RT @BBCJonSopel: London looking cute https://t.co/V6vCg6N7na,2017-12-10 14:32:56+00:00,0.4588,0.0,0.375,0.625
18,Sun Dec 10 15:28:05 +0000 2017,BBCNews,RT @BBCWorld: Star Wars: The Last Jedi - tributes to Carrie Fisher at LA premiere https://t.co/qYTiD3qGBD,2017-12-10 15:28:05+00:00,-0.5574,0.205,0.0,0.795
17,Sun Dec 10 15:31:58 +0000 2017,BBCNews,"RT @BBCBreakfast: #Snow has been falling around the #UK - with up to 10 inches in some places 🧣❄️🧤☃️🌬️
Have you been out enjoying it? We wo…",2017-12-10 15:31:58+00:00,0.4215,0.055,0.117,0.828
16,Sun Dec 10 16:11:48 +0000 2017,BBCNews,"RT @BBCSport: All over! 

Wayne Rooney's late penalty earns Everton a 1-1 draw at Liverpool.

Manager reaction here: https://t.co/Ka8og7nji…",2017-12-10 16:11:48+00:00,-0.5093,0.162,0.0,0.838
15,Sun Dec 10 16:48:25 +0000 2017,BBCNews,"RT @bbcweather: After a weekend of heavy snowfalls across large swathes of the UK, what's in store for the week ahead? Here's the full pict…",2017-12-10 16:48:25+00:00,0.0,0.0,0.0,1.0
14,Sun Dec 10 17:15:39 +0000 2017,BBCNews,"RT @bbcweather: #Snow continues to ease for many overnight, but #ice will then become a hazard in many areas as temperatures plummet https:…",2017-12-10 17:15:39+00:00,0.1901,0.0,0.077,0.923
13,Sun Dec 10 18:19:46 +0000 2017,BBCNews,Qatar buys 24 Eurofighter Typhoon jets in £6bn deal https://t.co/RPDlOvjxWI,2017-12-10 18:19:46+00:00,0.0,0.0,0.0,1.0
12,Sun Dec 10 18:31:52 +0000 2017,BBCNews,"RT @BBCSport: Full time! Manchester United 1-2 Manchester City.

Pep Guardiola's side move 11 points clear at the top of the Premier League…",2017-12-10 18:31:52+00:00,0.7574,0.0,0.273,0.727
11,Sun Dec 10 18:43:18 +0000 2017,BBCNews,Manchester United 1-2 Manchester City https://t.co/5jrzPbLXbT,2017-12-10 18:43:18+00:00,0.4215,0.0,0.359,0.641
10,Sun Dec 10 19:44:08 +0000 2017,BBCNews,Plymouth Pryzm nightclub deaths: Tributes paid to teenagers https://t.co/vS3fHvTo0B,2017-12-10 19:44:08+00:00,0.0,0.0,0.0,1.0
9,Sun Dec 10 22:39:35 +0000 2017,BBCNews,Thornton Heath kidnap: Arrests made over 50-hour ordeal https://t.co/xt6H83mRzP,2017-12-10 22:39:35+00:00,-0.4404,0.266,0.0,0.734
8,Sun Dec 10 22:58:54 +0000 2017,BBCNews,I'm A Celebrity 2017 winner revealed https://t.co/w0egX91Kmj,2017-12-10 22:58:54+00:00,0.5859,0.0,0.432,0.568
7,Sun Dec 10 23:50:38 +0000 2017,BBCNews,Lord Kerslake resigns as King's College Hospital Trust chair https://t.co/BQ4oAtKZUg,2017-12-10 23:50:38+00:00,0.25,0.169,0.243,0.588
6,Mon Dec 11 00:45:58 +0000 2017,BBCNews,Mt Hope installed as 'UK's highest peak' https://t.co/4fibo93xm8,2017-12-11 00:45:58+00:00,0.4404,0.0,0.293,0.707
5,Mon Dec 11 00:52:12 +0000 2017,BBCNews,Brexit: Theresa May claims new sense of optimism in talks https://t.co/aUVew7f9IQ,2017-12-11 00:52:12+00:00,0.5423,0.0,0.259,0.741
4,Mon Dec 11 01:23:27 +0000 2017,BBCNews,Business leaders urge ministers to 'steady Scotland's economic ship' https://t.co/0qolJmPbfx,2017-12-11 01:23:27+00:00,0.0,0.0,0.0,1.0
3,Mon Dec 11 01:23:29 +0000 2017,BBCNews,'We are coming for you' message on abuse https://t.co/qvOJlAM5t6,2017-12-11 01:23:29+00:00,-0.6369,0.344,0.0,0.656
2,Mon Dec 11 02:07:49 +0000 2017,BBCNews,Megan Bannister: Friend calls for 'duty to help' law https://t.co/FZ6lkYpPQs,2017-12-11 02:07:49+00:00,0.7096,0.0,0.424,0.576
1,Mon Dec 11 02:11:01 +0000 2017,BBCNews,Galloway national park fight stepped up https://t.co/XivdWOHtIs,2017-12-11 02:11:01+00:00,-0.3818,0.302,0.0,0.698
0,Mon Dec 11 02:42:52 +0000 2017,BBCNews,Grenfell Tower fire: Public inquiry hearings to start https://t.co/ryf7LfmHql,2017-12-11 02:42:52+00:00,-0.34,0.231,0.0,0.769
